2845,0,51
2851,0,50
2855,0,45
2867,0,26
2880,0,43
2881,0,48
2882,0,48
2883,0,42
2884,0,44
2885,0,53
2886,0,46
2887,0,51
2888,0,42
2889,0,36
2890,0,55
2891,0,53
2892,0,43
2897,0,49
2903,0,42
2905,0,36
2912,0,37
2913,0,51
2915,0,38
3005,0,43
3006,0,42
3008,0,33
3010,0,55
3013,0,52
3014,0,52
3016,0,38
3017,0,57
3019,0,34
3022,0,44
3023,0,52
3024,0,47
3025,0,43
3026,0,8
3026,0,40
3029,0,47
3030,0,49
3032,0,46
3033,0,55
3034,0,47
3035,0,49
3036,0,55
3037,0,52
3042,0,47
3044,0,50
3045,0,43
3047,0,42
3048,0,37
3050,0,48
3055,0,43
3056,0,40
3059,0,44
3062,0,43
3167,0,42
3189,0,45
3209,0,15
3209,0,46
3231,0,41
3305,0,44
3312,0,52
3338,0,46
3356,0,40
3376,0,32
3380,0,36
3406,0,43
3413,0,47
3443,0,45
3450,0,37
3481,0,34
3515,0,30
3518,0,30
3532,0,48
3533,0,51
3535,0,31
3545,0,33
3563,0,39
3576,0,36
3583,0,48
3588,0,44
3592,0,19
3596,0,47
3605,0,46
3617,0,37
3622,0,45
3652,0,39
3653,0,55
3661,0,51
3665,0,39
3686,0,37
3702,0,55
3703,0,51
3706,0,39
3708,0,40
3711,0,50
3712,0,41
3714,0,25
3715,0,21
4306,0,49
4526,0,46
4532,0,43
4545,0,39
4551,0,30
4562,0,29
4564,0,33
4566,0,36
4583,0,27
4746,0,44
4763,0,43
4766,0,50
4770,0,39
4904,0,43
4906,0,50
4915,0,48
4916,0,36
4919,0,46
4938,0,48
4956,0,43
4958,0,42
4960,0,46
4961,0,44
4967,0,37
4968,0,41
4976,0,38
4977,0,32
5222,0,33
5225,0,44
5234,0,42
5243,0,48
5258,0,49
5269,0,40
5388,0,49
5434,0,49
5469,0,41
5515,0,47
5519,0,56
5522,0,42
5534,0,40
5871,0,44
5876,0,38
5880,0,50
6005,0,46
6112,0,41
6116,0,38
6117,0,43
6139,0,56
6176,0,54
6177,0,39
6189,0,60
6191,0,57
6196,0,53
6197,0,57
6213,0,45
6214,0,44
6215,0,56
6230,0,28
6235,0,42
6239,0,46
6257,0,52
6269,0,28
6271,0,41
6278,0,45
6282,0,47
6285,0,50
6409,0,46
6412,0,46
6414,0,37
6415,0,40
6416,0,40
6438,0,49
6442,0,47
6443,0,39
6446,0,38
6449,0,49
6451,0,37
6456,0,28
6472,0,40
6477,0,45
6491,0,36
6505,0,39
6515,0,33
6526,0,10
6531,0,39
6533,0,37
6550,0,37
6579,0,50
6585,0,44
6592,0,40
6605,0,51
6658,0,4
6669,0,50
6670,0,42
6689,0,33
6691,0,46
6695,0,47
6698,0,32
6706,0,35
6715,0,38
6719,0,19
6753,0,28
6757,0,13
6768,0,26
6770,0,30
6781,0,24
6782,0,36
6789,0,27
6799,0,32
6805,0,7
6806,0,34
6830,0,27
6863,0,10
6869,0,26
6873,0,18
6901,0,4
6937,0,11
8011,0,39
8016,0,40
8021,0,43
8028,0,37
8033,0,35
8039,0,40
8046,0,38
8070,0,45
8081,0,52
8103,0,46
8104,0,36
8105,0,43
8112,0,43
8114,0,39
8150,0,50
8163,0,48
8210,0,40
8374,0,45
8454,0,35
8464,0,44
8467,0,38
8473,0,27
8478,0,49
8926,0,38
8996,0,44
9802,0,39
9902,0,41
9904,0,36
9906,0,45
9910,0,38
9911,0,45
9914,0,35
9917,0,53
9921,0,32
9924,0,47
9933,0,44
9938,0,41
9939,0,58
9941,0,49
9945,0,44
9946,0,42
9955,0,35
9958,0,49
TX,0,51
1101,0,41
1101,-0.599331313982481,41
1102,-0.767973879912855,48
1104,-0.283364604315497,48
1210,-0.64985692753872,54
1215,-0.568410743424869,55
1216,-0.323241475038626,46
1229,-0.0991389434321098,51
1301,-0.40292851100704,36
1303,0.0273451350847586,35
1308,0.0955454746617332,34
1314,-0.566636220698436,39
1316,0.290354863023779,35
1319,0.353002911183079,37
1326,-1.36051737300367,29
1402,-0.441502149664989,51
1409,-0.178519985825281,44
1436,0.565995506558197,46
1438,0.385804016431912,40
1442,-0.215185960232166,47
1446,-0.182311792183023,8
1446,-0.633411741583601,41
1449,-1.58605779050507,34
1453,0.261570909731046,43
1456,-0.175814277147095,6
1456,0.327041742861333,43
1476,-0.513583207578941,43
1477,0.291732008618918,46
1503,0.0690094513834462,42
1504,-0.504546582322378,37
1513,0.579934766504702,51
1514,-0.0492512126500267,56
1519,0.162603516608008,54
1522,-0.341621794202629,37
1529,0.224254580753782,45
1532,-0.333099453929443,37
1536,-0.479803087069764,25
1540,-0.281895268838771,39
1560,0.2230469011013,54
1582,-0.506457261425831,38
1590,-0.795304889553335,41
1597,-0.35730858346598,32
1605,-0.249954847988601,44
1608,0.224369933457287,43
1609,0.892359274005267,42
1611,-0.771225687496424,39
1612,-0.0538318022393437,56
1618,-0.491723162858698,61
1702,-0.123102161470451,44
1707,-0.394164270120816,30
1708,0.102309536823995,40
1709,-0.28370557126861,37
1711,-0.0846069683010989,45
1712,0.200136333711847,46
1717,0.111213986279007,38
1720,-0.428304616475452,52
1722,-0.214517585916627,52
1723,-0.589461250123304,37
1727,0.600500261043055,38
1736,-0.278831681685696,32
1773,-0.201319046348066,45
1786,-0.299230048145798,40
1795,-0.133305361346376,46
1802,-0.457702105153909,40
1806,-0.110828485093967,44
1808,-0.632274212444497,40
2002,-0.00201336134378529,30
2006,-0.268539138739997,50
2009,0.569011853306821,43
2014,0.0761056335218666,37
2020,-0.337312765481461,54
2027,-0.523749632184494,40
2031,0.461552021836724,47
2049,0.347842057548814,40
2059,0.443440604681171,44
2062,-0.678772821157299,39
2101,-0.386823548304002,34
2105,-0.513128405520564,43
2201,0.0565054941393801,41
2204,-0.203803181142151,48
2206,0.304424293854656,45
2207,-0.681111248977256,39
2211,0.198387975135057,50
2236,0.0846872387152536,47
2301,0.0253947910542902,50
2303,0.91869797014981,48
2308,-0.552380423961509,54
2312,-0.430540470099353,50
2313,0.0320634643602365,48
2316,0.0135448076560913,44
2317,0.328302097688669,37
2323,-0.25744962786622,39
2324,-0.811641997421272,48
2327,-0.242484689069896,43
2328,0.0447905326886743,36
2329,1.02385662802768,44
2330,0.228601104601345,46
2331,-0.329280314201922,47
2337,-0.729777999722103,35
2338,0.13260252012774,44
2340,-1.09867905653691,40
2344,-0.424754339806382,38
2345,-0.334379016605798,50
2347,-0.442107298551322,53
2348,0.099914782443358,50
2349,-0.456832702484832,32
2351,0.722599802172615,40
2352,-0.14263015962971,41
2353,-0.347118429057577,45
2354,0.0233119565619017,39
2355,-0.777799867220827,47
2356,0.177012723189213,38
2357,-0.215337111612274,49
2359,0.458218250541363,44
2360,0.15487630798855,44
2362,-0.0997844187137377,33
2363,-0.12830128039117,38
2364,1.49730634070399,30
2365,0.179049035580687,48
2367,0.174530477801913,38
2368,-0.471450566002818,55
2371,-0.498452612810675,39
2374,0.52022845291838,44
2376,0.139408378764222,48
2377,-0.129534824226119,43
2379,0.0583390001776979,48
2382,0.345983005540716,52
2383,-0.628105266795472,43
2385,-0.257869409454537,49
2388,-0.500151964964324,35
2392,-0.500337857634921,43
2393,0.342420295786307,49
2395,-0.303262981579202,38
2399,0.135368339126424,39
2401,0.476018889240996,47
2402,-0.306309764242217,44
2404,-0.0882632037171616,43
2405,-0.370214084045115,44
2406,0.201229908515629,40
2408,-0.8902487659306,41
2409,-0.618553168891516,41
2412,-0.260163280702574,44
2417,-0.330039123072502,37
2419,0.17327183003448,30
2421,0.215016156764103,38
2427,-0.928683029978568,47
2438,-0.0226705496891651,35
2439,-0.18188245799885,38
2441,-0.446027129620263,46
2442,-0.0177847593530922,59
2449,-0.771888851107133,48
2451,-0.624680246863127,44
2453,-0.453432898722212,44
2454,0.446507267456181,47
2455,-0.258272679995632,47
2457,0.376386278026204,43
2458,-0.0290231378786982,49
2464,0.168367878187174,42
2465,0.605862698844098,47
2467,0.773119428675085,47
2472,0.0298387981741465,49
2474,-0.488791940709444,40
2476,0.354988977403343,49
2481,-0.227647825874295,44
2486,0.529786397428793,52
2489,-0.055260813292127,46
2492,0.0136917693702564,33
2495,0.373845114793835,37
2498,-0.545893782620865,29
2501,-0.286891075758883,31
2504,-0.119311518505253,48
2511,-0.585908091912423,44
2515,-0.782970964869113,46
2520,-0.174861059532777,46
2524,0.247370146245194,37
2527,0.0222403350556492,47
2528,0.222674835593698,33
2530,0.0954680042138334,40
2534,-0.227308897859194,34
2536,-0.239639742369226,46
2537,0.384243145446067,46
2538,-0.524970566192494,44
2539,0.0992567822498611,45
2540,0.00868827296411683,47
2542,-0.246771941152549,36
2543,0.375525421446713,45
2545,0.156829690885768,48
2547,-0.313166444322472,35
2548,-0.439752032459346,43
2597,0.106606523971491,40
2603,1.16921862455437,54
2605,-0.719770462895654,44
2606,0.0431103558653861,44
2609,0.492432918527514,41
2610,-0.610902266390557,42
2615,0.517235742645031,33
2618,-0.586143003543483,40
2633,-0.618189888586277,39
2634,0.00574702731578725,50
2637,-0.088987319827013,44
2645,-0.194686405187282,25
2707,-0.395650721746741,42
2727,0.0786195058939383,36
2731,-0.232151856388261,34
2739,0.132112255211149,43
2801,-0.529516978440597,38
2809,-0.152323890335909,50
2812,-0.445075263291585,51
2834,-0.332372571747442,44
2838,-0.141871680244266,47
2845,-0.621541122595284,51
2851,-0.280189853108413,50
2855,-0.249908335403899,45
2867,-0.220233867147973,26
2880,-0.211834188998844,43
2881,-0.153149921369486,48
2882,-0.141931698332126,48
2883,-0.447911485882673,42
2884,-0.339761943315124,44
2885,-0.356779942531289,53
2886,-0.506677431859488,46
2887,-0.110453649927837,51
2888,-0.350068353451708,42
2889,-0.234134127773338,36
2890,-0.335659743373338,55
2891,-0.286525975610334,53
2892,-0.388683647308837,43
2897,-0.175130263011355,49
2903,-0.430904237284069,42
2905,-0.265491579825338,36
2912,-0.485470564315545,37
2913,-0.925758786869396,51
2915,0.00305378172173488,38
3005,-0.209781380672639,43
3006,0.0185936492075993,42
3008,-0.26326955655654,33
3010,-0.303092656028778,55
3013,-1.00539872437279,52
3014,0.323027920452788,52
3016,-0.116013262031539,38
3017,0.180995772856451,57
3019,-0.943945051925795,34
3022,-0.825433133762076,44
3023,0.25629306460781,52
3024,-0.262516620403107,47
3025,-1.07465771459384,43
3026,-0.159557822275119,8
3026,-1.14730858757822,40
3029,-0.379033023637846,47
3030,-0.123139205160058,49
3032,0.698474626148316,46
3033,-0.238347004414537,55
3034,0.329245139134822,47
3035,0.574383693610485,49
3036,0.143330178474321,55
3037,0.152308781235876,52
3042,0.127454943597633,47
3044,-0.371019617263721,50
3045,-0.417476044624969,43
3047,-0.257167754014483,42
3048,0.0823724231381003,37
3050,-0.289899327658963,48
3055,0.461934380075164,43
3056,-1.2415185086716,40
3059,-0.0937551459385676,44
3062,-0.0904121701053644,43
3167,0.0501790917045145,42
3189,0.669495472034269,45
3209,-0.148983845303983,15
3209,-0.211336992630575,46
3231,0.360143531137704,41
3305,-0.63076203318104,44
3312,1.2052360220908,52
3338,-0.291991865021777,46
3356,-0.183567652320132,40
3376,-0.0192356919777915,32
3380,-0.161674569545895,36
3406,-0.0996352319540111,43
3413,-0.43429809395738,47
3443,-0.536927354096106,45
3450,0.207729420041558,37
3481,0.0981016028988036,34
3515,-0.823005948742465,30
3518,-0.237952932121797,30
3532,-1.32741834153782,48
3533,0.0274649444699713,51
3535,0.499375295223447,31
3545,0.614982293542195,33
3563,0.00302772132143607,39
3576,-0.516186806568002,36
3583,0.511299414291662,48
3588,0.94830211983827,44
3592,0.0279449234793225,19
3596,-0.690441225787232,47
3605,-0.344700943270525,46
3617,0.112324250150253,37
3622,-0.532149558935689,45
3652,-0.647259525869654,39
3653,-0.0588541128748475,55
3661,0.260585766745494,51
3665,-0.853364407716152,39
3686,1.12890812584174,37
3702,0.0162734847535272,55
3703,-0.522110344346269,51
3706,-0.112263386338943,39
3708,-0.13037716456966,40
3711,0.345450541536631,50
3712,-0.126553731553094,41
3714,-0.388025914573606,25
3715,0.964100340334052,21
4306,-0.320568613891217,49
4526,-0.665899652832973,46
4532,-0.398601189688352,43
4545,-0.398235954769119,39
4551,-1.20247866459094,30
4562,0.879715612361895,29
4564,0.0604073683443019,33
4566,-0.218509337832376,36
4583,-0.262195766790897,27
4746,-0.130625958256505,44
4763,0.628672109504878,43
4766,-0.278104492481268,50
4770,-0.860246581552403,39
4904,-0.258395779390749,43
4906,0.0560182038433037,50
4915,-0.195095609328019,48
4916,-0.19346479040754,36
4919,-0.00561288050016606,46
4938,-0.0505619146505647,48
4956,-1.0651585758218,43
4958,-0.123729942001174,42
4960,0.00571719511471098,46
4961,0.357057829551014,44
4967,-0.312435197373053,37
4968,-0.100394652874959,41
4976,1.33255102479303,38
4977,-0.49204608383755,32
5222,0.595208392044185,33
5225,-0.535173955311828,44
5234,0.493140827707051,42
5243,0.274311697035618,48
5258,-0.0535349251143852,49
5269,-0.0407377842486995,40
5388,-0.323915189485532,49
5434,-0.425150959199257,49
5469,-0.0125689147081249,41
5515,-0.495745412689707,47
5519,-0.307836388593918,56
5522,-0.381456789705408,42
5534,-0.587690691494047,40
5871,-0.0941094367604042,44
5876,-0.626989996446804,38
5880,-0.56643861293527,50
6005,-0.203781511486705,46
6112,-0.414252913624144,41
6116,0.263828908339028,38
6117,-0.499476102876921,43
6139,0.517047784384255,56
6176,-0.0758173938892261,54
6177,0.146212414726752,39
6189,0.244334319598612,60
6191,-0.362841167145094,57
6196,-0.203234976104534,53
6197,-0.216888081379861,57
6213,-1.02782061798524,45
6214,-0.126725064322939,44
6215,0.455036461848381,56
6230,0.224206057195409,28
6235,0.10248402396144,42
6239,-0.320310449956539,46
6257,-0.342515685553887,52
6269,-0.294708699991586,28
6271,-0.686845576953035,41
6278,-0.415430064529016,45
6282,0.260842639850559,47
6285,-0.955777050869622,50
6409,-0.427047657158746,46
6412,-0.276756758166405,46
6414,-1.1734655723986,37
6415,0.497486664538556,40
6416,-0.610795840664743,40
6438,-0.0162904284997294,49
6442,0.0565125957154982,47
6443,-0.532881617568867,39
6446,0.657221974161433,38
6449,0.847249174047316,49
6451,-0.00352298260873878,37
6456,-0.344912495079008,28
6472,0.363322431227709,40
6477,0.189535132699695,45
6491,-0.688475272924821,36
6505,-0.787572722079986,39
6515,-0.277161220996447,33
6526,0.206332836884097,10
6531,0.671956461597879,39
6533,-0.79614867806283,37
6550,0.702394201706874,37
6579,-0.558755375484163,50
6585,0.643707924078312,44
6592,-0.174713002865707,40
6605,-0.0740493862064532,51
6658,-0.26782443591945,4
6669,-0.982668306092791,50
6670,-0.33049185680404,42
6689,-0.514427255776276,33
6691,0.0377218391429507,46
6695,0.49818385102094,47
6698,0.0426012286147398,32
6706,-0.496794290957725,35
6715,-0.242031145598916,38
6719,-0.0652577189433752,19
6753,0.666636780284872,28
6757,-0.117305034372356,13
6768,-0.288773553729026,26
6770,-0.603156501094456,30
6781,-0.00400318021649892,24
6782,0.450105571482025,36
6789,-0.486218152269596,27
6799,0.703560151209009,32
6805,0.0828765068837927,7
6806,-0.191145302013854,34
6830,0.294291980189635,27
6863,-0.015356939507344,10
6869,0.051119363669959,26
6873,0.443211078075104,18
6901,-0.00790717104998156,4
6937,-0.183645313375474,11
8011,0.126914228652482,39
8016,-0.100321451999674,40
8021,0.0829209217647908,43
8028,-0.577346317726082,37
8033,0.647667901516903,35
8039,-1.48663015729315,40
8046,0.200588141366838,38
8070,-0.956150755399194,45
8081,0.0170101848453736,52
8103,-0.585630270344818,46
8104,-0.199536445485616,36
8105,-0.304811645676207,43
8112,0.155875280775859,43
8114,-0.0349416975921348,39
8150,-0.203324398171682,50
8163,-0.566029359295047,48
8210,-0.708931889105169,40
8374,1.01446463076111,45
8454,0.393382016203497,35
8464,-0.125215923551772,44
8467,0.359307944764048,38
8473,-0.537981894511767,27
8478,0.342452950470976,49
8926,-0.347101860249658,38
8996,-0.392951425637701,44
9802,-0.593306243595117,39
9902,0.240949789733956,41
9904,-0.461331365801549,36
9906,0.69223394691265,45
9910,-0.940061859263803,38
9911,-0.0813767693168322,45
9914,-0.620486487189066,35
9917,-0.581050424836713,53
9921,-0.462073652195044,32
9924,-0.603384747027368,47
9933,-0.969072031038565,44
9938,-0.594854885452819,41
9939,-0.628104926065603,58
9941,-0.339751603860901,49
9945,-0.426986635496076,44
9946,-0.181613455053208,42
9955,0.3726091570396,35
9958,-0.569266931835224,49
TX,13305,51
