date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,116.5,127.5,116.5,123.0,51230.331,,,,,,,,,,,,
2020-01-11 00:00:00,122.5,124.5,112.0,115.5,40084.463,,,,,,,,,,,,
2020-01-18 00:00:00,117.5,120.5,115.0,117.5,24284.352,,,,,,,,,,,,
2020-01-25 00:00:00,118.5,122.0,118.0,118.5,9520.076,,,,,,,,,,,,
2020-02-01 00:00:00,113.0,113.0,104.5,106.0,19850.178,,,,,,,,,,116.1,,
2020-02-08 00:00:00,99.5,114.0,97.900002,108.0,26374.254,,,,,,,,,,113.1,,
2020-02-15 00:00:00,104.5,126.5,102.5,123.5,83070.22,,,,,,,,,,114.7,,
2020-02-22 00:00:00,122.0,124.5,118.0,120.0,41705.653,,,,,,,,,,115.2,,
2020-02-29 00:00:00,118.0,119.0,112.0,113.5,17981.655,,,,,,,,,,114.2,,
2020-03-07 00:00:00,108.5,120.0,108.5,117.0,24810.908,,,,,,,,,,116.4,116.25,
2020-03-14 00:00:00,115.5,116.5,93.199997,97.800003,41992.032,,,,,,,27.8793489457,51.7009950338,,114.3600006,113.7300003,
2020-03-21 00:00:00,96.800003,99.599998,78.800003,87.199997,38808.277,,,,,,,18.2146842422,37.4224090025,,107.1,110.9,
2020-03-28 00:00:00,82.5,99.699997,81.900002,95.5,26206.295,,,,,,,32.4549631651,26.1829987844,,102.2,108.7,
2020-04-04 00:00:00,93.0,97.5,91.5,93.0,17283.215,,,,,,,33.4838149625,28.0511541233,,98.1,106.15,
2020-04-11 00:00:00,92.599998,104.0,90.0,98.199997,40034.833,,,,,,,46.7312224395,37.5566668557,37.5751491711,94.3399994,105.3699997,
2020-04-18 00:00:00,97.699997,106.0,96.5,103.0,22229.292,,,,,,,79.3587719023,53.1912697681,40.6492751776,95.3799988,104.8699997,
