date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,10.7,10.8,10.45,10.5,13622.979,,,,,,,,,,,,
2020-01-11 00:00:00,10.45,10.5,10.05,10.3,16928.24,,,,,,,,,,,,
2020-01-18 00:00:00,10.45,10.5,10.2,10.3,11876.016,,,,,,,,,,,,
2020-01-25 00:00:00,10.3,10.35,10.15,10.25,3426.25,,,,,,,,,,,,
2020-02-01 00:00:00,9.65,9.65,9.27,9.32,19203.289,,,,,,,,,,10.134,,
2020-02-08 00:00:00,8.96,9.95,8.95,9.33,14232.539,,,,,,,,,,9.9,,
2020-02-15 00:00:00,9.22,9.54,9.08,9.35,9171.34,,,,,,,,,,9.71,,
2020-02-22 00:00:00,9.35,9.55,9.29,9.53,7617.961,,,,,,,,,,9.556,,
2020-02-29 00:00:00,9.48,9.48,9.03,9.06,9142.852,,,,,,,,,,9.318,,
2020-03-07 00:00:00,8.7,9.48,8.7,9.21,16761.855,,,,,,,,,,9.296,9.715,
2020-03-14 00:00:00,8.99,9.06,6.97,7.15,39955.842,,,,,,,14.8605982923,22.4775390691,,8.86,9.38,
2020-03-21 00:00:00,7.23,7.24,5.4,5.94,31726.475,,,,,,,12.4970533675,20.631495855,,8.178,8.944,
2020-03-28 00:00:00,5.94,7.08,5.7,6.6,24508.199,,,,,,,24.3347032275,17.2307849624,,7.592,8.574,
2020-04-04 00:00:00,6.45,6.92,6.31,6.8,7196.446,,,,,,,32.2398516503,23.0238694151,,7.14,8.229,
2020-04-11 00:00:00,6.8,7.3,6.61,7.2,16638.101,,,,,,,45.884559,34.1530379593,24.7706422018,6.738,8.017,
2020-04-18 00:00:00,7.19,7.41,7.05,7.12,20492.125,,,,,,,77.4135366306,51.845982427,24.4485720919,6.732,7.796,
2020-04-25 00:00:00,7.15,7.2,6.55,6.86,9202.36,,,,,,,74.0335202113,65.7772052806,23.3844103931,6.916,7.547,
2020-05-02 00:00:00,6.9,7.85,6.9,7.83,18757.027,,,,,,,94.7879814247,82.0783460889,34.7885170525,7.162,7.377,
2020-05-09 00:00:00,7.61,7.62,7.25,7.45,12773.04,,,,,,,78.8520289443,82.5578435267,32.732975976,7.292,7.216,
2020-05-16 00:00:00,7.47,7.66,7.15,7.15,12074.741,,,,11.3933746077,8.3625,5.3316253923,55.1550335881,76.2650146523,31.167266089599998,7.282,7.01,8.3625
2020-05-23 00:00:00,7.21,7.48,7.16,7.3,9861.258,,,,11.0860368712,8.2025,5.3189631288,55.6343340443,63.2137988589,32.895614884,7.318,7.025,8.2025
2020-05-30 00:00:00,7.34,8.39,7.16,7.8,25723.866,,,,10.7814803785,8.0775,5.3735196215,58.301435224,56.3636009521,38.4440421119,7.506,7.211,8.0775
2020-06-06 00:00:00,7.8,8.25,7.77,8.24,15773.516,,,,10.4607392579,7.9745,5.4882607421,80.1189287859,64.6848993514,42.9169840363,7.588,7.375,7.9745
2020-06-13 00:00:00,8.29,8.65,7.93,8.19,24004.171,,,,10.1082639633,7.8715,5.6347360367,73.5919570766,70.6707736955,42.5387074455,7.736,7.514,7.8715
2020-06-20 00:00:00,8.17,8.35,8.07,8.21,10277.092,,,,9.9495772637,7.816,5.6824227363,71.7479072068,75.1529310231,42.7560548725,7.948,7.615,7.816
2020-06-27 00:00:00,8.21,8.55,8.21,8.28,9423.847,,,,9.7839060056,7.7635,5.7430939944,74.4908575349,73.2769072728,43.5607165738,8.144,7.731,7.7635
2020-07-04 00:00:00,8.26,8.29,8.13,8.23,8627.568,,,,9.5946146726,7.7075,5.8203853274,58.1745335703,68.137766104,43.0947393598,8.23,7.868,7.7075
