date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,35.799999,35.950001,34.799999,35.049999,29707.547,,,,,,,,,,,,
2020-01-11 00:00:00,34.900002,35.700001,34.25,34.75,46827.061,,,,,,,,,,,,
2020-01-18 00:00:00,36.0,36.700001,34.349998,34.75,51128.061,,,,,,,,,,,,
2020-01-25 00:00:00,34.900002,35.150002,34.849998,34.950001,5392.991,,,,,,,,,,,,
2020-02-01 00:00:00,33.349998,34.150002,33.150002,33.75,17200.209,,,,,,,,,,34.65,,
2020-02-08 00:00:00,33.049999,33.650002,31.200001,33.0,21913.551,,,,,,,,,,34.2400002,,
2020-02-15 00:00:00,32.799999,33.400002,32.400002,32.900002,12006.463,,,,,,,,,,33.8700006,,
2020-02-22 00:00:00,32.799999,33.150002,32.5,32.599998,10774.45,,,,,,,,,,33.4400002,,
2020-02-29 00:00:00,32.450001,32.5,31.049999,31.35,17416.506,,,,,,,,,,32.72,,
2020-03-07 00:00:00,30.85,31.35,30.35,30.9,11545.561,,,,,,,,,,32.15,33.4,
2020-03-14 00:00:00,30.799999,30.799999,26.799999,27.65,27004.271,,,,,,,12.3950566412,13.9414956304,,31.08,32.6600001,
2020-03-21 00:00:00,27.700001,28.0,24.9,26.950001,24475.842,,,,,,,20.9066973416,16.0143565554,,29.8899998,31.8800002,
2020-03-28 00:00:00,26.0,27.1,25.4,26.65,15409.159,,,,,,,22.6534245505,18.6517261778,,28.7000002,31.0700002,
2020-04-04 00:00:00,26.549999,27.0,26.25,26.65,4719.556,,,,,,,26.2624295296,23.2741838072,,27.7600002,30.2400001,
2020-04-11 00:00:00,26.6,28.35,26.200001,27.700001,11531.029,,,,,,,42.6264210028,30.5140916943,12.6903730578,27.1200004,29.6350002,
2020-04-18 00:00:00,27.700001,28.6,27.4,27.75,12178.503,,,,,,,70.1022578349,46.3303694558,13.165056637,27.1400004,29.1100002,
2020-04-25 00:00:00,27.85,27.950001,26.549999,26.9,8161.045,,,,,,,56.0883890707,56.2723559694,11.9732734166,27.1300002,28.51,
2020-05-02 00:00:00,27.049999,28.9,27.0,28.700001,10583.641,,,,,,,84.5697947766,70.2534805607,27.0365197932,27.5400004,28.1200003,
2020-05-09 00:00:00,28.0,28.75,27.799999,27.950001,11972.828,,,,,,,72.8625131811,71.1735656761,25.1085556246,27.8000006,27.7800004,
2020-05-16 00:00:00,27.700001,27.950001,27.299999,27.4,10295.681,,,,37.0960946763,30.4150002,23.7339057237,46.4403250224,67.9575443267,23.7699187993,27.7400004,27.4300004,30.4150002
2020-05-23 00:00:00,27.4,29.4,27.35,28.549999,15574.539,,,,36.4304353658,30.0900002,23.7495650342,62.7711372435,60.691325149,31.9404245526,27.9000002,27.5200003,30.0900002
2020-05-30 00:00:00,28.549999,29.85,28.15,29.299999,13034.51,,,,35.7523946721,29.81750015,23.8826056279,76.5996384748,61.9370335803,36.7051656717,28.38,27.7550001,29.81750015
2020-06-06 00:00:00,29.35,30.6,29.200001,30.200001,13442.567,,,,35.0363128857,29.5900002,24.1436875143,86.465110906,75.2786288748,41.9565098883,28.68,28.1100002,29.5900002
2020-06-13 00:00:00,30.65,30.85,28.4,29.1,16535.168,,,,34.0936529917,29.29750015,24.5013473083,61.4039697885,74.8229063898,37.8258005533,28.9099998,28.3550002,29.29750015
2020-06-20 00:00:00,29.0,30.0,28.9,29.549999,7490.628,,,,33.3829978191,29.0875001,24.7920023809,61.5784081572,69.8158296172,40.4104322653,29.3399996,28.54,29.0875001
2020-06-27 00:00:00,29.6,30.700001,29.6,29.950001,13524.738,,,,32.8256857322,28.93500015,25.0443145678,64.798886345,62.5937547636,42.6910182759,29.62,28.7600001,28.93500015
2020-07-04 00:00:00,29.9,30.15,29.6,29.700001,9240.881,,,,32.19363247,28.7750001,25.35636773,55.8668814334,60.7480586452,41.6189321322,29.7000004,29.0400002,28.7750001
2020-07-11 00:00:00,29.75,29.950001,27.799999,27.799999,19763.477,,,,31.4361370654,28.53500015,25.6338632346,13.1365271941,44.6007649908,34.5231222885,29.22,28.95,28.53500015
2020-07-18 00:00:00,27.9,28.4,27.5,28.0,10973.422,,,,30.9382371185,28.36750015,25.7967631815,10.8885531737,26.6306539337,35.7646261768,29.0,28.9549999,28.36750015
2020-07-25 00:00:00,28.0,28.549999,27.65,27.65,6956.663,,,,30.4835002792,28.20500015,25.9265000208,3.3075477179,9.1108760286,34.5307085375,28.6200002,28.9799999,28.20500015
2020-08-01 00:00:00,27.65,27.65,26.299999,26.65,10569.951,,,,30.5310878809,28.15500015,25.7789124191,5.0598596846,6.4186535254,31.2168207933,27.96,28.79,28.15500015
2020-08-08 00:00:00,27.6,27.65,26.65,26.700001,7869.939,,,,30.5491027862,28.14250015,25.7358975138,7.9067210777,5.4247094934,31.5704428988,27.36,28.5300002,28.14250015
2020-08-15 00:00:00,27.0,27.799999,26.799999,27.6,9787.04,,,,30.5041964464,28.19000015,25.8758038536,44.4956463737,19.154075712,37.7718737398,27.3200002,28.2700001,28.19000015
2020-08-22 00:00:00,28.0,29.200001,27.299999,28.049999,20800.803,-1.1594959556,-1.3416175312,0.1821215756,30.4543746119,28.2600001,26.0656255881,58.8886444699,37.0970039738,40.66719819,27.33,28.165,28.2600001
