date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,36.900002,37.299999,36.900002,37.049999,2749.687,,,,,,,,,,,,
2020-01-11 00:00:00,37.0,37.049999,36.549999,36.900002,5278.033,,,,,,,,,,,,
2020-01-18 00:00:00,37.299999,38.599998,37.299999,38.5,9862.908,,,,,,,,,,,,
2020-01-25 00:00:00,38.549999,38.75,38.450001,38.599998,1840.59,,,,,,,,,,,,
2020-02-01 00:00:00,36.599998,38.0,36.599998,37.700001,8614.127,,,,,,,,,,37.75,,
2020-02-08 00:00:00,36.950001,38.200001,35.900002,37.599998,10132.6,,,,,,,,,,37.8599998,,
2020-02-15 00:00:00,37.400002,38.450001,37.150002,38.099998,6853.077,,,,,,,,,,38.099999,,
2020-02-22 00:00:00,38.099998,39.549999,38.099998,39.0,10043.635,,,,,,,,,,38.199999,,
2020-02-29 00:00:00,39.0,39.0,37.900002,38.0,7363.097,,,,,,,,,,38.0799994,,
2020-03-07 00:00:00,37.5,38.700001,37.25,38.200001,9123.396,,,,,,,,,,38.1799994,37.9649997,
2020-03-14 00:00:00,38.0,38.0,32.349998,34.0,21854.433,,,,,,,32.4822825967,53.0633415706,,37.4599998,37.6599998,
2020-03-21 00:00:00,34.0,34.0,28.799999,31.25,23403.443,,,,,,,22.4212549601,39.2287955034,,36.0900002,37.0949996,
2020-03-28 00:00:00,29.799999,34.25,29.799999,33.200001,14637.49,,,,,,,35.2582835331,30.0539403633,,34.9300004,36.5649997,
2020-04-04 00:00:00,32.599998,39.0,32.5,37.900002,20104.677,,,,,,,74.9961148574,44.2252177836,,34.9100008,36.4950001,
2020-04-11 00:00:00,38.099998,38.900002,37.549999,38.849998,23191.802,,,,,,,95.4707347301,68.5750443736,54.499998625,35.0400002,36.6099998,
2020-04-18 00:00:00,39.200001,41.900002,38.799999,40.450001,35943.344,,,,,,,94.1554793236,88.2074429704,58.1090709508,36.3300004,36.8950001,
2020-04-25 00:00:00,40.650002,41.349998,39.799999,40.75,20910.208,,,,,,,93.6940395326,94.4400845288,58.7694405874,38.2300004,37.1600003,
2020-05-02 00:00:00,41.099998,43.400002,40.799999,43.099998,20542.101,,,,,,,97.842995576,95.230838144,63.6088784076,40.2099998,37.5700001,
2020-05-09 00:00:00,42.75,46.0,42.25,45.400002,28892.509,,,,,,,95.4702251727,95.6690867604,67.6153385794,41.7099998,38.3100003,
2020-05-16 00:00:00,45.599998,45.650002,40.400002,41.25,44636.245,,,,44.8063137793,38.28999995,31.7736861207,50.0806000876,81.1312736121,55.6995797347,42.1900002,38.6150002,38.28999995
2020-05-23 00:00:00,41.299999,42.450001,40.700001,41.549999,16564.754,,,,45.1665736576,38.51499995,31.8634262424,30.3685017485,58.6397756696,56.2991261135,42.4099998,39.3700001,38.51499995
2020-05-30 00:00:00,41.549999,42.25,41.299999,41.299999,11705.876,,,,45.4555000322,38.7349998,32.0144995678,15.7889863319,32.0793627226,55.6235434833,42.5199996,40.375,38.7349998
2020-06-06 00:00:00,41.900002,42.549999,41.599998,42.450001,10232.083,,,,45.8624421808,38.93249985,32.0025575192,27.6165240803,24.5913373869,58.1135129952,42.3900002,41.3,38.93249985
2020-06-13 00:00:00,42.549999,43.200001,41.0,42.0,14300.727,,,,46.1698248322,39.10249995,32.0351750678,28.2228227461,23.8761110528,56.7711539385,41.7099998,41.7099998,39.10249995
2020-06-20 00:00:00,42.150002,42.849998,41.75,42.849998,9300.253,,,,46.593089843,39.3599998,32.126909757,70.5805255355,42.139957454,58.7112038215,42.0299994,42.1099998,39.3599998
2020-06-27 00:00:00,42.799999,43.099998,42.349998,42.650002,4148.759,,,,46.9432653834,39.6125,32.2817346166,76.7749224626,58.5260902481,58.0510616013,42.25,42.3299999,39.6125
2020-07-04 00:00:00,42.5,43.5,42.400002,43.450001,9942.345,,,,47.3744849504,39.88000015,32.3855153496,95.1297926697,80.8284135559,59.9890373685,42.6800004,42.6,39.88000015
2020-07-11 00:00:00,43.650002,44.299999,42.900002,43.049999,12879.164,,,,47.7003403802,40.0825001,32.4646598198,73.5269425361,81.8105525561,58.5329573674,42.8,42.5950001,40.0825001
2020-07-18 00:00:00,43.599998,45.5,43.599998,45.0,14906.154,,,,48.2980635081,40.4325001,32.5669366919,83.6838940473,84.1135430844,63.2198422462,43.4,42.5549999,40.4325001
2020-07-25 00:00:00,45.0,45.950001,44.599998,45.299999,14987.556,,,,48.876785541,40.7875,32.698214459,83.4271280313,80.2126548716,63.8959360705,43.8900002,42.9599998,40.7875
2020-08-01 00:00:00,45.299999,47.299999,44.549999,46.900002,18225.587,,,,49.2862808065,41.4325001,33.5787193935,90.4115457423,85.8408559403,67.3437611072,44.7400002,43.4950001,41.4325001
2020-08-08 00:00:00,47.5,47.5,46.900002,47.099998,11331.166,,,,48.7925377388,42.225,35.6574622612,92.1145936995,88.6510891577,67.7582311875,45.4699996,44.075,42.225
2020-08-15 00:00:00,47.150002,47.200001,39.650002,41.849998,32468.139,,,,47.594987447,42.65749985,37.720012253,44.8786323993,75.8015906137,49.8663113971,45.2299994,44.0149997,42.65749985
2020-08-22 00:00:00,41.900002,43.849998,41.049999,43.150002,18746.006,2.1299308798,2.5409578065,-0.4110269267,47.2946588723,42.91999985,38.5453408277,41.276765994,59.4233306976,53.1642490335,44.8599998,44.1299999,42.91999985
2020-08-29 00:00:00,43.5,43.75,42.700001,42.799999,8691.527,1.8976333426,2.4122929137,-0.5146595711,47.0310961216,43.1174999,39.2039036784,37.8596289903,41.3383424612,52.1692129587,44.3599998,44.125,43.1174999
2020-09-05 00:00:00,43.200001,43.200001,41.5,42.0,8666.339,1.6301908123,2.2558724934,-0.6256816811,46.9361401477,43.19499985,39.4538595523,29.9289731322,36.3551227055,49.8716104544,43.3799994,44.0599998,43.19499985
2020-09-12 00:00:00,42.0,42.0,40.599998,40.650002,10363.338,1.2943862452,2.0635752438,-0.7691889986,46.9458018258,43.18999995,39.4341980742,15.4296980939,27.7394334055,46.1758495277,42.0900002,43.7799999,43.18999995
2020-09-19 00:00:00,40.650002,41.900002,40.200001,40.799999,10917.904,1.0285062312,1.8565614413,-0.8280552101,46.9872191215,43.075,39.1627808785,13.653673538,19.670781588,46.6489221402,41.8800004,43.5549999,43.075
2020-09-26 00:00:00,40.799999,41.0,39.099998,39.400002,10358.729,0.6967941377,1.6246079806,-0.9278138428,46.8609029801,42.775,38.6890970199,6.4158636865,11.8330784394,42.8622732466,41.1300004,42.9950001,42.775
2020-10-03 00:00:00,39.799999,40.200001,39.5,39.799999,3285.785,0.4608736641,1.3918611173,-0.9309874532,46.9581064732,42.70249995,38.4468934268,12.5814841991,10.8836738079,44.2545862537,40.5300004,42.4450001,42.70249995
2020-10-10 00:00:00,39.799999,40.599998,39.599998,40.200001,4248.646,0.3026925561,1.174027405,-0.8713348489,47.014280169,42.63500005,38.255719931,30.8892607915,16.628869559,45.6800730911,40.1700006,41.775,42.63500005
2020-10-17 00:00:00,40.299999,40.400002,39.75,39.799999,5940.372,0.1434030093,0.9679025259,-0.8244995166,47.0912820215,42.56000005,38.0287180785,27.5283338559,23.6663596155,44.4558305132,40.0,41.0450001,42.56000005
2020-10-24 00:00:00,39.900002,39.900002,39.0,39.75,11099.628,0.0129807603,0.7769181728,-0.7639374125,47.1356863729,42.425,37.7143136271,35.431018658,31.2828711018,44.2960259071,39.7900002,40.8350003,42.425
2020-10-31 00:00:00,39.75,40.900002,39.75,39.950001,8529.976,-0.0733953466,0.6068554689,-0.6802508155,47.1655471275,42.32250005,37.4794529725,47.2989351941,36.7527625693,45.1454580485,39.9,40.5150002,42.32250005
2020-11-07 00:00:00,40.099998,40.299999,39.75,40.099998,3640.83,-0.1282669477,0.4598309856,-0.5880979333,47.1245887519,42.18500005,37.2454113481,56.8621085075,46.5306874532,45.8128392888,39.9599998,40.2450001,42.18500005
2020-11-14 00:00:00,40.299999,42.400002,40.299999,42.099998,12865.922,-0.0102516273,0.365814463,-0.3760660903,47.0920835822,42.15749985,37.2229161178,84.472357989,62.8778005635,53.8714995097,40.3399992,40.2549999,42.15749985
2020-11-21 00:00:00,42.049999,42.099998,40.799999,41.0,11320.494,-0.0054217822,0.291567214,-0.2969889962,46.9554680588,42.0349998,37.1145315412,68.7862729036,70.0402464667,49.510275673,40.5799994,40.2899997,42.0349998
2020-11-28 00:00:00,41.200001,41.75,41.200001,41.700001,6743.605,0.0542646067,0.2441066925,-0.1898420858,46.8653051293,41.9674999,37.0696946707,73.4451018969,75.5679109299,52.1642304953,40.9699996,40.3799999,41.9674999
2020-12-05 00:00:00,41.799999,42.150002,41.049999,41.549999,9343.518,0.0884430755,0.2129739691,-0.1245308936,46.4713205279,41.79499985,37.1186791721,70.3994192175,70.8769313393,51.539043475,41.2899992,40.5949996,41.79499985
