date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,11.7,11.95,11.6,11.7,1520.136,,,,,,,,,,,,
2020-01-11 00:00:00,11.65,11.65,11.15,11.45,2860.12,,,,,,,,,,,,
2020-01-18 00:00:00,11.5,11.55,11.35,11.45,1220.363,,,,,,,,,,,,
2020-01-25 00:00:00,11.45,11.45,11.3,11.4,413.361,,,,,,,,,,,,
2020-02-01 00:00:00,10.9,10.95,10.4,10.5,1264.856,,,,,,,,,,11.3,,
2020-02-08 00:00:00,10.3,11.75,9.9,10.35,2112.978,,,,,,,,,,11.03,,
2020-02-15 00:00:00,10.3,10.7,10.25,10.7,1368.506,,,,,,,,,,10.88,,
2020-02-22 00:00:00,10.6,10.85,10.55,10.75,1172.156,,,,,,,,,,10.74,,
2020-02-29 00:00:00,10.75,10.75,10.4,10.55,1447.812,,,,,,,,,,10.57,,
2020-03-07 00:00:00,10.3,10.7,10.25,10.5,1770.115,,,,,,,,,,10.57,10.935,
2020-03-14 00:00:00,10.4,10.5,8.92,9.2,5093.89,,,,,,,19.8607767052,31.1480124617,,10.34,10.685,
2020-03-21 00:00:00,9.23,9.23,7.22,7.97,5277.573,,,,,,,19.3843626482,24.7062408714,,9.794,10.337,
2020-03-28 00:00:00,7.62,9.35,7.6,8.91,2755.681,,,,,,,39.9951055403,26.4134149646,,9.426,10.083,
2020-04-04 00:00:00,8.76,9.19,8.69,8.99,1395.298,,,,,,,49.3578895485,36.2457859123,,9.114,9.842,
2020-04-11 00:00:00,8.98,9.34,8.85,9.18,1473.607,,,,,,,58.7451518514,49.3660489801,28.0487804878,8.85,9.71,
2020-04-18 00:00:00,8.83,9.44,8.73,9.38,2175.865,,,,,,,89.5006036568,65.8678816856,30.650994575,8.886,9.613,
2020-04-25 00:00:00,9.5,9.5,9.0,9.25,1594.504,,,,,,,91.2972459926,79.847667167,29.8941798942,9.142,9.468,
2020-05-02 00:00:00,9.36,9.76,9.3,9.76,1649.706,,,,,,,100.5010424469,93.7662973654,36.5165990985,9.312,9.369,
2020-05-09 00:00:00,9.59,9.9,9.47,9.8,1546.829,,,,,,,96.2664745385,96.0215876593,37.0191104576,9.474,9.294,
