date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,126.0,131.0,125.0,126.0,5191.387,,,,,,,,,,,,
2020-01-11 00:00:00,126.0,126.0,118.5,122.0,8571.424,,,,,,,,,,,,
2020-01-18 00:00:00,123.5,128.0,122.5,127.0,7509.888,,,,,,,,,,,,
2020-01-25 00:00:00,129.0,129.0,126.0,128.0,1123.636,,,,,,,,,,,,
2020-02-01 00:00:00,116.0,117.5,110.0,112.5,5862.763,,,,,,,,,,123.1,,
2020-02-08 00:00:00,106.0,126.0,102.0,114.0,11014.061,,,,,,,,,,120.7,,
2020-02-15 00:00:00,110.5,123.5,109.0,118.0,14999.759,,,,,,,,,,119.9,,
2020-02-22 00:00:00,117.5,120.0,114.0,114.0,5294.928,,,,,,,,,,117.3,,
2020-02-29 00:00:00,112.0,116.0,110.0,110.0,5409.45,,,,,,,,,,113.7,,
2020-03-07 00:00:00,105.0,116.5,105.0,112.0,10352.05,,,,,,,,,,113.6,118.35,
2020-03-14 00:00:00,109.5,111.0,92.300003,96.900002,10413.393,,,,,,,21.0407891446,32.1513829777,,110.1800004,115.4400002,
2020-03-21 00:00:00,97.0,97.800003,78.699997,84.400002,12858.473,,,,,,,14.0861387914,24.9542483675,,103.4600008,111.6800004,
2020-03-28 00:00:00,80.0,102.5,78.0,97.0,16311.731,,,,,,,38.9381965739,24.6883748366,,100.0600008,108.6800004,
2020-04-04 00:00:00,92.5,98.5,91.099998,95.199997,6238.304,,,,,,,44.2478248631,32.4240534095,,97.1000002,105.4000001,
2020-04-11 00:00:00,96.0,102.5,94.300003,99.300003,12351.968,,,,,,,60.5847150053,47.9235788141,34.6727924987,94.5600008,104.0800004,
2020-04-18 00:00:00,99.099998,106.0,97.699997,103.0,12052.989,,,,,,,84.2143126857,63.015617518,37.5306140839,95.7800004,102.9800004,
2020-04-25 00:00:00,104.0,106.0,98.599998,101.5,7785.837,,,,,,,87.3717053629,77.3902443513,36.8272425458,99.2,101.3300004,
2020-05-02 00:00:00,102.5,108.0,102.0,106.5,8988.41,,,,,,,92.6970375313,88.0943518599,40.8093730505,101.1,100.5800004,
2020-05-09 00:00:00,104.0,117.0,103.5,115.0,22068.14,,,,,,,93.6840500991,91.2509309978,46.9334433565,105.0600006,101.0800004,
2020-05-16 00:00:00,115.0,115.5,108.0,109.5,21331.529,,,,133.552729615,109.5900002,85.627270785,70.7700044522,85.7170306942,43.7772462705,107.1,100.8300004,109.5900002
