date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,12.9,13.2,12.75,13.05,18636.506,,,,,,,,,,,,
2020-01-11 00:00:00,13.1,14.15,12.8,14.0,116682.489,,,,,,,,,,,,
2020-01-18 00:00:00,13.95,14.7,13.85,14.5,68957.289,,,,,,,,,,,,
2020-01-25 00:00:00,14.6,14.9,14.55,14.8,15457.671,,,,,,,,,,,,
2020-02-01 00:00:00,13.7,14.15,13.3,14.1,40938.39,,,,,,,,,,14.09,,
2020-02-08 00:00:00,13.55,14.55,12.4,14.15,47453.377,,,,,,,,,,14.31,,
2020-02-15 00:00:00,14.0,14.7,13.85,14.5,41588.374,,,,,,,,,,14.41,,
2020-02-22 00:00:00,14.3,14.7,14.0,14.1,31568.793,,,,,,,,,,14.33,,
2020-02-29 00:00:00,13.95,14.25,13.3,13.3,29516.001,,,,,,,,,,14.03,,
2020-03-07 00:00:00,13.0,13.75,12.9,13.0,32182.817,,,,,,,,,,13.81,13.95,
2020-03-14 00:00:00,12.7,12.8,10.4,11.25,42709.499,,,,,,,18.5862262667,29.9579213946,,13.23,13.77,
2020-03-21 00:00:00,11.3,11.35,8.73,9.49,32795.945,,,,,,,11.3250425076,19.2040249545,,12.228,13.319,
2020-03-28 00:00:00,9.01,10.1,8.78,9.85,20037.049,,,,,,,15.5307181163,15.1473289636,,11.378,12.854,
2020-04-04 00:00:00,9.54,10.05,9.45,9.86,7659.327,,,,,,,19.4370000727,15.4309202322,,10.69,12.36,
2020-04-11 00:00:00,9.89,12.35,9.79,11.8,68183.926,,,,,,,60.8718220364,31.9465134085,43.854473943,10.45,12.13,
2020-04-18 00:00:00,11.8,12.05,11.45,11.8,48967.872,,,,,,,81.902556679,54.070459596,43.854473943,10.56,11.895,
2020-04-25 00:00:00,11.85,13.25,11.2,12.85,130214.36,,,,,,,92.5698768567,78.4480851907,49.8584069877,11.232,11.73,
2020-05-02 00:00:00,12.95,13.35,12.3,13.05,127749.695,,,,,,,95.7992798484,90.090571128,50.9346757568,11.872,11.625,
2020-05-09 00:00:00,12.85,13.1,12.1,12.1,161039.063,,,,,,,75.1686948175,87.8459505075,45.8953797297,12.32,11.505,
2020-05-16 00:00:00,12.1,12.25,11.4,11.6,83824.279,,,,16.0131848463,12.6575,9.3018151537,32.7285430027,67.8988392229,43.4583509894,12.28,11.365,12.6575
2020-05-23 00:00:00,11.7,12.2,11.6,11.8,76034.287,,,,15.9671743505,12.595,9.2228256495,25.5642762751,44.4871713651,44.7227461288,12.28,11.42,12.595
2020-05-30 00:00:00,11.85,11.9,11.4,11.4,55523.425,,,,15.8081478953,12.465,9.1218521047,3.4286521523,20.5738238101,42.6676698229,11.99,11.611,12.465
2020-06-06 00:00:00,11.55,12.1,11.45,11.9,45742.821,,,,15.5380232359,12.335,9.1319767641,19.096406613,16.0297783468,46.007523451,11.76,11.816,12.335
2020-06-13 00:00:00,12.0,12.1,11.0,11.1,46335.868,,,,15.1674376713,12.15,9.1325623287,9.5333612219,10.6861399958,41.8107066282,11.56,11.94,12.15
2020-06-20 00:00:00,11.1,11.35,10.8,10.9,79679.231,,,,14.9051525003,11.99,9.0748474997,6.1164024258,11.5820567536,40.8084792534,11.42,11.85,11.99
2020-06-27 00:00:00,10.85,11.1,10.75,10.85,18157.038,,,,14.5883039735,11.825,9.0616960265,5.7171891045,7.1223175841,40.5468055447,11.23,11.755,11.825
