date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,10.15,10.25,9.89,10.05,98978.048,,,,,,,,,,,,
2020-01-11 00:00:00,10.1,10.4,9.85,10.05,433132.34,,,,,,,,,,,,
2020-01-18 00:00:00,10.15,10.6,10.1,10.45,313385.685,,,,,,,,,,,,
2020-01-25 00:00:00,10.5,10.6,10.45,10.55,44709.321,,,,,,,,,,,,
2020-02-01 00:00:00,10.15,10.25,9.51,10.1,221626.428,,,,,,,,,,10.24,,
2020-02-08 00:00:00,9.99,11.65,9.76,11.05,815755.849,,,,,,,,,,10.44,,
2020-02-15 00:00:00,11.15,11.55,10.8,10.95,494885.621,,,,,,,,,,10.62,,
2020-02-22 00:00:00,10.9,10.9,10.4,10.5,357141.804,,,,,,,,,,10.63,,
2020-02-29 00:00:00,10.55,10.8,9.4,9.5,381190.164,,,,,,,,,,10.42,,
2020-03-07 00:00:00,9.19,9.75,9.12,9.34,341093.004,,,,,,,,,,10.268,10.254,
2020-03-14 00:00:00,9.19,9.32,7.3,7.69,479712.16,,,,,,,4.0549481101,5.9823881302,,9.596,10.018,
2020-03-21 00:00:00,7.8,7.97,6.39,6.67,627222.277,,,,,,,3.1243370413,3.7246884708,,8.74,9.68,
2020-03-28 00:00:00,6.21,6.86,6.1,6.77,513205.345,,,,,,,9.6978765151,5.6257205555,,7.994,9.312,
2020-04-04 00:00:00,6.4,6.97,6.13,6.97,389865.89,,,,,,,19.6658450091,10.8293528552,,7.488,8.954,
2020-04-11 00:00:00,7.1,7.54,7.0,7.44,618213.217,,,,,,,36.5347477854,21.9661564365,31.4893617021,7.108,8.688,
2020-04-18 00:00:00,7.49,7.65,7.33,7.37,340492.167,,,,,,,61.746661994,39.3157515962,31.15621289,7.044,8.32,
2020-04-25 00:00:00,7.37,7.51,6.96,7.45,346970.438,,,,,,,83.9783364414,60.7532487403,32.0411191356,7.2,7.97,
2020-05-02 00:00:00,7.6,8.14,7.51,7.9,380676.794,,,,,,,91.0380599656,78.921019467,36.9504437753,7.426,7.71,
2020-05-09 00:00:00,7.55,7.57,7.3,7.39,337939.411,,,,,,,53.3441335835,76.1201766635,33.9565180009,7.51,7.499,
2020-05-16 00:00:00,7.56,8.12,7.54,7.61,602690.162,,,,12.0135034202,8.79,5.5664965798,53.6778389311,66.0200108267,36.3522679716,7.544,7.326,8.79
2020-05-23 00:00:00,7.61,7.88,7.5,7.56,247271.664,,,,11.8758188078,8.6655,5.4551811922,50.9350258742,52.6523327963,36.0323518357,7.582,7.313,8.6655
2020-05-30 00:00:00,7.58,7.87,7.43,7.58,269873.36,,,,11.7162776438,8.542,5.3677223562,37.0918373279,47.2349007111,36.2739348592,7.608,7.404,8.542
2020-06-06 00:00:00,7.7,9.07,7.64,8.97,858502.311,,,,11.5158778125,8.468,5.4201221875,78.4541260571,55.4936630864,50.3175399477,7.822,7.624,8.468
2020-06-13 00:00:00,9.12,9.75,8.74,9.1,719682.914,,,,11.2935416573,8.3955,5.4974583427,75.9930944477,63.8463526109,51.3963466975,8.164,7.837,8.3955
2020-06-20 00:00:00,9.25,9.77,8.85,9.25,647356.848,,,,11.1656605394,8.353,5.5403394606,78.7215169564,77.722912487,52.6733124843,8.492,8.018,8.353
2020-06-27 00:00:00,9.3,9.55,9.15,9.34,271780.678,,,,10.814998869,8.2675,5.720001131,82.0523031735,78.9223048592,53.4633387008,8.848,8.215,8.2675
2020-07-04 00:00:00,9.27,9.55,9.16,9.48,441721.057,,,,10.4751007737,8.194,5.9128992263,86.3486905168,82.3741702156,54.7293067629,9.228,8.418,8.194
2020-07-11 00:00:00,9.52,10.6,9.52,9.56,836889.574,,,,10.2523701836,8.147,6.0416298164,55.7076425896,74.70287876,55.4746925186,9.346,8.584,8.147
2020-07-18 00:00:00,9.83,10.2,9.71,9.8,382580.183,,,,10.3138453151,8.162,6.0101546849,52.791744922,64.9493593428,57.7235817656,9.486,8.825,8.162
2020-07-25 00:00:00,9.81,10.1,9.34,9.42,396700.129,,,,10.3277906328,8.166,6.0042093672,25.6874943731,44.7289606282,53.1464594673,9.52,9.006,8.166
2020-08-01 00:00:00,9.51,10.15,9.3,9.99,495842.468,,,,10.5828806854,8.281,5.9791193146,46.4083799817,41.6292064256,58.4664867194,9.65,9.249,8.281
2020-08-08 00:00:00,10.2,10.6,9.9,9.93,361456.357,,,,10.7262797681,8.444,6.1617202319,47.5132157901,39.869696715,57.7234930311,9.74,9.484,8.444
2020-08-15 00:00:00,10.1,10.25,9.63,9.85,265055.627,,,,10.8166040341,8.598,6.3793959659,43.4111207947,45.7775721888,56.6890636895,9.798,9.572,8.598
2020-08-22 00:00:00,9.87,10.2,9.06,9.67,451065.453,0.1054435993,-0.2023069587,0.307750558,10.8568684069,8.733,6.6091315931,40.0867629011,43.6703664953,54.3299194762,9.772,9.629,8.733
2020-08-29 00:00:00,9.78,10.9,9.71,10.45,1005388.771,0.1887531283,-0.1240949413,0.3128480695,11.0496810468,8.8835,6.7173189532,66.0863965929,49.8614267629,61.7569399668,9.978,9.749,8.8835
2020-09-05 00:00:00,10.7,12.45,10.35,12.4,1015632.027,0.4074286495,-0.0177902231,0.4252188726,11.710840688,9.135,6.559159312,92.1867720469,66.1199771803,73.4022757581,10.46,10.055,9.135
2020-09-12 00:00:00,12.45,12.95,11.55,12.1,1269623.362,0.5501809393,0.0958040094,0.45437693,12.1440055713,9.3675,6.5909944287,85.0144612183,81.0958766194,69.8769083198,10.894,10.317,9.3675
2020-09-19 00:00:00,12.25,12.6,11.75,11.9,590164.84500000009,0.6397996172,0.2046031309,0.4351964863,12.4781551131,9.5675,6.6568448869,77.6490021398,84.9500784683,67.5477491406,11.304,10.551,9.5675
2020-09-26 00:00:00,12.05,12.1,10.6,10.75,679217.952,0.6109846257,0.2858794299,0.3251051958,12.4941717361,9.7355,6.9768282639,43.9656048681,68.8763560754,55.9909877711,11.52,10.646,9.7355
2020-10-03 00:00:00,10.95,11.2,10.75,11.2,204163.962,0.6173434257,0.352172229,0.2651711967,12.5503242969,9.915,7.2796757031,33.0232023864,51.5459364648,58.9505785233,11.67,10.824,9.915
2020-10-10 00:00:00,11.25,11.7,11.0,11.5,368770.152,0.6392217628,0.4095821358,0.229639627,12.5827961389,10.112,7.6412038611,34.4090515785,37.132619611,60.8412342715,11.49,10.975,10.112
