date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,8.56,8.68,8.35,8.38,2185.377,,,,,,,,,,,,
2020-01-11 00:00:00,8.28,8.33,8.11,8.15,1831.973,,,,,,,,,,,,
2020-01-18 00:00:00,8.15,8.28,8.12,8.28,1440.808,,,,,,,,,,,,
2020-01-25 00:00:00,8.25,8.33,8.25,8.27,576.884,,,,,,,,,,,,
2020-02-01 00:00:00,7.97,7.99,7.7,7.85,840.672,,,,,,,,,,8.186,,
2020-02-08 00:00:00,7.31,8.04,7.31,7.6,1456.469,,,,,,,,,,8.03,,
2020-02-15 00:00:00,7.6,7.93,7.56,7.78,1829.836,,,,,,,,,,7.956,,
2020-02-22 00:00:00,7.79,7.96,7.78,7.86,1418.514,,,,,,,,,,7.872,,
2020-02-29 00:00:00,7.8,7.8,7.48,7.5,1397.719,,,,,,,,,,7.718,,
2020-03-07 00:00:00,7.12,7.5,7.11,7.44,1720.23,,,,,,,,,,7.636,7.911,
2020-03-14 00:00:00,7.26,7.39,5.9,5.98,3463.968,,,,,,,11.4576520292,26.1961239903,,7.312,7.671,
2020-03-21 00:00:00,6.05,6.26,5.42,6.21,6368.037,,,,,,,24.2287468821,23.3807052742,,6.998,7.477,
2020-03-28 00:00:00,6.01,7.1,6.01,6.99,3163.818,,,,,,,55.2879426884,30.3247805332,,6.824,7.348,
2020-04-04 00:00:00,6.9,7.37,6.74,7.26,3164.569,,,,,,,82.5937165367,54.0368020357,,6.776,7.247,
2020-04-11 00:00:00,7.25,7.5,7.23,7.42,3477.058,,,,,,,96.6563462492,78.1793351581,39.6103896104,6.772,7.204,
2020-04-18 00:00:00,7.45,8.12,7.4,7.9,8460.918,,,,,,,96.819882927,92.0233152377,45.6873315364,7.156,7.234,
2020-04-25 00:00:00,7.91,8.28,7.53,8.02,4535.249,,,,,,,93.1395620687,95.5385970817,47.1199784671,7.518,7.258,
2020-05-02 00:00:00,8.03,8.15,8.02,8.09,4003.751,,,,,,,90.4082168304,93.4558872754,47.9819512783,7.738,7.281,
