date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,13.7,14.0,13.6,13.6,808.0,,,,,,,,,,,,
2020-01-11 00:00:00,13.6,13.85,13.25,13.35,2462.641,,,,,,,,,,,,
2020-01-18 00:00:00,13.45,13.85,13.45,13.6,1692.964,,,,,,,,,,,,
2020-01-25 00:00:00,13.6,13.65,13.4,13.55,403.116,,,,,,,,,,,,
2020-02-01 00:00:00,12.65,12.75,12.2,12.25,2585.371,,,,,,,,,,13.27,,
2020-02-08 00:00:00,12.1,13.1,11.35,11.75,2767.495,,,,,,,,,,12.9,,
2020-02-15 00:00:00,11.75,12.15,11.5,12.05,1921.581,,,,,,,,,,12.64,,
2020-02-22 00:00:00,12.1,12.3,11.85,11.85,2442.339,,,,,,,,,,12.29,,
2020-02-29 00:00:00,11.95,11.95,11.2,11.25,2467.8,,,,,,,,,,11.83,,
2020-03-07 00:00:00,10.95,11.7,10.95,11.3,2110.719,,,,,,,,,,11.64,12.455,
2020-03-14 00:00:00,11.25,11.3,8.84,9.47,6786.481,,,,,,,16.6457523356,11.8951493756,,11.184,12.042,
2020-03-21 00:00:00,9.39,9.39,7.47,7.84,7187.761,,,,,,,10.1092193471,13.155428375,,10.342,11.491,
2020-03-28 00:00:00,7.75,8.8,7.42,8.3,2871.175,,,,,,,16.6870899438,14.4806872088,,9.632,10.961,
2020-04-04 00:00:00,8.15,8.52,8.01,8.36,1043.912,,,,,,,20.9187234413,15.9050109107,,9.054,10.442,
2020-04-11 00:00:00,8.37,9.49,8.37,9.25,2780.847,,,,,,,41.1393538843,26.2483890898,24.0143369176,8.644,10.142,
2020-04-18 00:00:00,9.25,11.35,9.1,11.1,9260.003,,,,,,,82.5562064308,48.2047612521,38.6237101923,8.97,10.077,
2020-04-25 00:00:00,11.1,11.1,9.83,10.1,4365.19,,,,,,,76.5970677053,66.7642093401,34.7360096137,9.422,9.882,
2020-05-02 00:00:00,10.15,11.05,10.1,10.9,2432.341,,,,,,,86.7565335664,81.9699359008,39.943996897,9.942,9.787,
2020-05-09 00:00:00,10.8,11.75,10.4,11.2,6904.971,,,,,,,87.1396515744,83.4977509487,41.8189641681,10.51,9.782,
2020-05-16 00:00:00,11.45,11.9,11.1,11.3,4456.197,,,,14.7550565756,11.1185,7.4819434244,82.5151842859,85.4704564756,42.4637892927,10.92,9.782,11.1185
2020-05-23 00:00:00,11.5,11.9,11.3,11.5,3944.172,,,,14.4559135904,11.0135,7.5710864096,81.9518034834,83.8688797812,43.8052287859,11.0,9.985,11.0135
2020-05-30 00:00:00,11.65,11.9,11.4,11.7,3179.496,,,,14.2051949835,10.931,7.6568050165,87.6515098274,84.0394991989,45.1816163541,11.32,10.371,10.931
2020-06-06 00:00:00,11.7,12.15,11.6,11.85,3134.634,,,,13.8934293807,10.8435,7.7935706193,84.861971655,84.8217616553,46.2450472294,11.51,10.726,10.8435
2020-06-13 00:00:00,11.85,11.9,10.9,11.2,5065.661,,,,13.4925888093,10.726,7.9594111907,39.5205227695,70.6780014173,42.4060512749,11.51,11.01,10.726
2020-06-20 00:00:00,11.2,12.0,11.05,11.85,3320.504,,,,13.4297283345,10.706,7.9822716655,63.3050298558,62.5625080934,47.1324094287,11.62,11.27,10.706
2020-06-27 00:00:00,11.85,12.1,11.45,11.8,4893.297,,,,13.4365469071,10.7085,7.9804530929,69.4248991634,57.4168172629,46.8141594857,11.68,11.34,10.7085
2020-07-04 00:00:00,11.65,12.15,11.4,11.4,7517.046,,,,13.3492381375,10.676,8.0027618625,47.5986416995,60.1095235729,44.2405431,11.62,11.47,10.676
2020-07-11 00:00:00,11.45,12.15,11.45,11.6,6234.606,,,,13.3148884716,10.6635,8.0121115284,52.2424169086,56.4219859238,45.8436793028,11.57,11.54,10.6635
2020-07-18 00:00:00,11.8,12.9,11.4,12.9,10805.443,,,,13.5791825285,10.746,7.9128174715,87.3427564837,62.3946050306,54.9169386643,11.91,11.71,10.746
2020-07-25 00:00:00,13.05,13.4,12.0,12.05,23847.579,,,,13.6693254326,10.7835,7.8976745674,48.6571522566,62.747441883,49.1219805681,11.95,11.785,10.7835
