date,open,high,low,close,volume,macd,macdsignal,macdhist,upperband,middleband,lowerband,slowk,slowd,rsi,sma5,sma10,sma20
2020-01-04 00:00:00,96.300003,98.300003,95.699997,95.900002,640.899,,,,,,,,,,,,
2020-01-11 00:00:00,95.0,102.5,92.199997,102.5,3369.127,,,,,,,,,,,,
2020-01-18 00:00:00,103.0,116.5,100.5,113.0,10429.267,,,,,,,,,,,,
2020-01-25 00:00:00,114.0,115.0,112.0,112.5,742.744,,,,,,,,,,,,
2020-02-01 00:00:00,103.5,112.0,101.5,112.0,4892.056,,,,,,,,,,107.1800004,,
2020-02-08 00:00:00,110.0,121.0,91.199997,112.0,15437.129,,,,,,,,,,110.4,,
2020-02-15 00:00:00,108.0,122.0,106.0,120.0,12184.07,,,,,,,,,,113.9,,
2020-02-22 00:00:00,118.0,124.5,116.0,118.5,12040.248,,,,,,,,,,115.0,,
2020-02-29 00:00:00,117.5,118.0,105.0,105.0,6141.842,,,,,,,,,,113.5,,
2020-03-07 00:00:00,100.0,129.5,100.0,129.5,17668.426,,,,,,,,,,117.0,112.0900002,
2020-03-14 00:00:00,130.0,137.5,102.0,119.5,37637.587,,,,,,,60.6538250413,64.1985525193,,118.5,114.45,
2020-03-21 00:00:00,119.0,125.5,103.0,111.0,39411.985,,,,,,,35.7259684072,60.0304066616,,116.7,115.3,
2020-03-28 00:00:00,105.0,123.0,103.5,112.0,23821.147,,,,,,,29.8958454802,42.0918796429,,115.4,115.2,
2020-04-04 00:00:00,110.0,121.0,108.0,118.0,9776.608,,,,,,,40.9643533784,35.5287224219,,118.0,115.75,
2020-04-11 00:00:00,120.0,127.0,113.0,119.0,18697.276,,,,,,,45.4058849661,38.7553612749,62.5407157989,115.9,116.45,
2020-04-18 00:00:00,119.5,131.0,115.0,121.5,25438.635,,,,,,,60.7747060782,49.0483148076,63.604640959,116.3,117.4,
2020-04-25 00:00:00,123.5,132.0,121.5,125.5,28724.725,,,,,,,74.2822573931,60.1542828125,65.3026968901,119.2,117.95,
2020-05-02 00:00:00,127.5,139.5,126.5,133.5,20255.361,,,,,,,81.2063753598,72.0877796104,68.4710274113,123.5,119.45,
2020-05-09 00:00:00,130.0,141.5,128.5,129.5,14404.679,,,,,,,65.5806731669,73.6897686399,65.2621661995,125.8,121.9,
2020-05-16 00:00:00,131.5,135.5,120.5,124.0,9750.89,,,,136.046230142,116.7200001,97.393770058,41.8034090191,62.8634858486,61.0271547112,126.8,121.35,116.7200001
2020-05-23 00:00:00,122.5,137.5,121.0,133.0,10383.665,,,,136.4967345352,118.575,100.6532654648,53.0699657948,53.4846826602,65.0265645152,129.1,122.7,118.575
2020-05-30 00:00:00,135.5,148.5,132.0,140.5,22558.363,,,,139.2974764245,120.475,101.6525235755,66.4286373495,53.7673373878,67.9758377417,132.1,125.65,120.475
2020-06-06 00:00:00,142.0,144.5,133.5,135.5,11423.225,,,,141.250996158,121.6,101.949003842,57.6254316151,59.0413449198,64.0952628462,132.5,128.0,121.6
2020-06-13 00:00:00,136.5,141.0,127.5,133.0,9545.662,,,,142.4220949573,122.625,102.8279050427,47.7147008492,57.2562566046,62.1837676075,133.2,129.5,122.625
